case_id,amount,transaction_age_days,payment_method,account_age_days,previous_orders,previous_chargebacks,previous_refunds,device_seen_before,location_consistent,velocity_24h,delivered,delivery_confirmed,delivery_age_days,customer_contacted,merchant_response_time_hours,refund_requested,dispute_type,dispute_text
CB-00576,4420.16,24,card,969,8,0,1,True,True,1,True,True,22,True,21.4,True,UNAUTHORIZED_TRANSACTION,Buyer disputes the transaction as unauthorized. They say they requested a refund. The order appears in their account history. They mention contacting the merchant.
CB-00577,2033.92,15,card,871,12,0,0,False,True,1,True,False,13,True,37.4,True,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. The customer mentions asking for their money back. They report that they tried to resolve this with the seller.
CB-00578,5532.89,19,card,963,18,0,3,True,True,2,True,True,19,False,18.8,False,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing. The merchant claims there is delivery confirmation.
CB-00579,3066.47,15,wallet,1059,11,1,2,True,True,4,True,True,24,False,4.5,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. The merchant claims there is delivery confirmation. They refer to the original order.
CB-00580,1717.33,7,card,725,12,2,1,True,True,0,True,True,23,True,40.2,False,PRODUCT_NOT_AS_DESCRIBED,Customer disputes the purchase because the product was not as expected. The customer says they previously contacted support.
CB-00581,3717.8,7,upi,1125,8,0,0,True,True,3,True,True,22,True,22.9,True,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. They say they requested a refund. They mention contacting the merchant. The merchant claims there is delivery confirmation. The order appears in their account history.
CB-00582,2879.57,32,wallet,1347,10,0,1,True,False,5,True,True,24,False,5.5,False,UNAUTHORIZED_TRANSACTION,Customer claims the card payment was not made by them. The dispute was filed after the expected delivery period. The merchant claims there is delivery confirmation.
CB-00583,2403.23,22,upi,1069,14,0,0,True,True,1,True,True,29,True,26.4,False,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment. They mention contacting the merchant.
CB-00584,2242.82,16,wallet,1053,12,1,3,True,True,2,False,False,0,False,3.9,False,PRODUCT_NOT_AS_DESCRIBED,Buyer claims the item did not match the description.
CB-00585,1398.15,29,card,623,13,0,0,True,True,4,True,True,27,False,3.8,False,ITEM_NOT_RECEIVED,Customer says the order never arrived.
CB-00586,3676.01,9,netbanking,734,9,1,2,True,True,2,True,True,17,False,8.1,False,UNAUTHORIZED_TRANSACTION,Customer claims the card payment was not made by them. The order appears in their account history.
CB-00587,1537.65,26,netbanking,714,11,0,1,True,True,3,True,True,25,True,4.9,True,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery. The customer mentions asking for their money back. The order appears in their account history. The merchant claims there is delivery confirmation. They report that they tried to resolve this with the seller.
CB-00588,958.31,71,netbanking,1114,17,0,0,True,True,3,True,True,16,False,6.1,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. The merchant claims there is delivery confirmation.
CB-00589,1458.39,15,netbanking,701,9,0,2,True,True,2,True,True,11,False,5.1,False,UNAUTHORIZED_TRANSACTION,Buyer disputes the transaction as unauthorized. They refer to the original order.
CB-00590,3120.67,14,wallet,835,14,3,1,True,True,3,True,True,38,False,1.9,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction.
CB-00591,848.94,12,card,593,11,0,1,True,True,4,True,True,17,False,17.5,False,ITEM_NOT_RECEIVED,Customer disputes the transaction claiming the package was not received. The merchant claims there is delivery confirmation.
CB-00592,2306.92,24,wallet,964,15,0,2,True,True,1,True,True,17,False,20.7,False,ITEM_NOT_RECEIVED,Customer reports that the shipment was not received.
CB-00593,5648.01,17,wallet,925,13,0,1,True,True,4,True,True,17,False,23.1,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery.
CB-00594,2128.29,14,upi,667,15,0,1,True,True,2,True,True,27,True,31.1,True,PRODUCT_NOT_AS_DESCRIBED,The buyer says the delivered product was materially different. The customer says they previously contacted support. The merchant claims there is delivery confirmation. They say they requested a refund.
CB-00595,1092.42,12,upi,1106,22,0,1,True,True,2,True,True,27,True,7.1,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery. They report that they tried to resolve this with the seller.
CB-00596,929.04,4,wallet,1050,17,1,2,True,True,0,True,True,12,True,13.3,False,ITEM_NOT_RECEIVED,Customer disputes the transaction claiming the package was not received. The dispute was filed after the expected delivery period. The customer says they previously contacted support.
CB-00597,1640.81,16,card,1018,16,2,0,True,True,5,True,True,29,False,10.3,False,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing. The seller says delivery was confirmed.
CB-00598,1424.69,25,upi,948,10,0,0,True,True,2,True,True,18,True,16.5,True,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment. They refer to the original order. The customer says they previously contacted support. The customer mentions asking for their money back. The merchant claims there is delivery confirmation.
CB-00599,1498.37,22,wallet,1066,12,0,2,True,True,2,True,True,20,True,6.7,True,ITEM_NOT_RECEIVED,Customer reports that the shipment was not received. The customer mentions asking for their money back. They report that they tried to resolve this with the seller. They refer to the original order. The merchant claims there is delivery confirmation.
CB-00600,926.93,15,wallet,814,15,1,2,True,True,5,False,False,0,False,25.0,False,ITEM_NOT_RECEIVED,Customer reports that the shipment was not received.
